File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\src\opentok-screen-sharing.js,506,366,240,28,94,7,46,227,1,7
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\opentok-screen-sharing-test.js,161,134,97,2,26,4,1,33,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\components\accelerator-pack.js,323,200,144,20,60,2,63,331,1,6
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-html\base.css,214,192,161,0,13,0,9,28,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-html\prettify.css,2,1,27,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-html\prettify.js,2,1,204,0,1,1,0,3,0,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-html\sorter.js,159,131,87,19,13,0,15,110,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-lcov\lcov-report\base.css,214,192,161,0,13,0,9,28,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-lcov\lcov-report\prettify.css,2,1,27,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-lcov\lcov-report\prettify.js,2,1,204,0,1,1,0,3,0,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-screen-sharing\test\coverage\report-lcov\lcov-report\sorter.js,159,131,87,19,13,0,15,110,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-solutions-css\style.css,1160,992,792,0,153,17,15,84,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-solutions-logging\gulpfile.js,15,11,9,1,4,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-solutions-logging\dist\opentok-solutions-logging.js,1,1,30,0,0,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-solutions-logging\src\opentok-solutions-logging.js,181,121,102,24,16,5,44,209,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\karma.conf.js,65,30,4,0,1,4,34,84,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\css\theme.css,866,769,466,0,97,2,0,2,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\dist\theme.css,866,769,466,0,97,2,0,2,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\dist\opentok-text-chat.js,609,471,346,41,101,1,37,188,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\dist\opentok-text-chat.min.js,1,1,113,0,0,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\src\opentok-text-chat.js,609,471,346,41,101,1,37,188,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\opentok-text-chat-test.js,155,134,107,2,21,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-html\base.css,214,192,161,0,13,0,9,28,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-html\prettify.css,2,1,27,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-html\prettify.js,2,1,204,0,1,1,0,3,0,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-html\sorter.js,159,131,87,19,13,0,15,110,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-lcov\lcov-report\base.css,214,192,161,0,13,0,9,28,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-lcov\lcov-report\prettify.css,2,1,27,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-lcov\lcov-report\prettify.js,2,1,204,0,1,1,0,3,0,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\opentok-text-chat\test\coverage\report-lcov\lcov-report\sorter.js,159,131,87,19,13,0,15,110,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\optionator\lib\help.js,248,246,189,53,1,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\optionator\lib\index.js,466,464,377,98,1,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\optionator\lib\util.js,55,53,40,14,1,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\os-homedir\index.js,25,18,14,7,7,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\p-limit\index.js,43,35,29,4,8,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\p-locate\index.js,32,21,16,1,8,0,3,27,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\p-try\index.js,5,4,4,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\parse-json\index.js,36,29,22,3,7,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\parse-json\vendor\parse.js,753,549,157,146,128,1,76,303,6,19
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\parse-json\vendor\unicode.js,72,48,6,33,14,4,10,77,5,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\parseurl\index.js,155,75,15,20,28,8,52,167,6,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-exists\index.js,25,20,19,3,5,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-is-absolute\index.js,21,14,13,2,5,0,2,6,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-is-inside\lib\path-is-inside.js,29,21,14,5,6,0,2,25,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-parse\index.js,94,68,43,9,18,1,8,69,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-parse\index.min.js,1,1,18,0,0,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-parse\test.js,78,66,56,0,11,2,1,4,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-parse\test.min.js,1,1,4,0,0,1,0,52,0,52
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-to-regexp\index.js,130,80,53,14,23,2,27,143,3,5
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\path-type\index.js,27,21,19,5,6,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\pify\index.js,69,52,49,13,17,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\pinkie\index.js,293,229,169,42,56,0,8,22,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\pinkie-promise\index.js,4,2,2,0,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\pkg-dir\index.js,15,12,14,3,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\pluralize\pluralize.js,434,278,94,35,35,4,121,432,1,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\Func.js,65,64,53,17,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\index.js,178,177,165,7,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\List.js,686,685,526,175,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\Num.js,130,129,91,24,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\Obj.js,154,153,125,36,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\prelude-ls\lib\Str.js,92,91,68,27,0,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\process-nextick-args\index.js,45,41,27,9,4,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\progress\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\progress\lib\node-progress.js,181,78,66,11,28,0,75,370,8,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\proxy-addr\index.js,328,169,39,47,67,0,92,250,5,13
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\dist\qs.js,627,506,380,110,110,12,11,105,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\lib\formats.js,19,16,10,2,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\lib\index.js,12,9,6,0,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\lib\parse.js,175,130,104,26,36,0,9,62,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\lib\stringify.js,211,181,103,29,30,5,0,10,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\lib\utils.js,203,163,128,53,38,7,2,33,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\test\index.js,8,4,4,0,4,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\test\parse.js,574,478,700,5,96,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\test\stringify.js,597,525,567,13,72,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\qs\test\utils.js,35,24,51,0,11,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\range-parser\index.js,159,74,19,17,32,0,53,153,6,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\raw-body\index.js,287,163,42,30,51,0,73,236,6,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\read-pkg\index.js,48,37,32,9,11,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\read-pkg-up\index.js,27,21,20,7,6,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\read-pkg-up\node_modules\find-up\index.js,49,37,38,6,11,0,1,2,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\duplex-browser.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\duplex.js,2,1,0,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\passthrough.js,2,1,0,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\readable-browser.js,8,7,7,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\readable.js,20,19,18,1,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\transform.js,2,1,0,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\writable-browser.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\writable.js,9,7,2,1,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\_stream_duplex.js,124,61,51,13,24,0,39,258,24,200
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\_stream_passthrough.js,47,13,12,1,9,0,25,189,23,187
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\_stream_readable.js,1015,652,549,157,148,0,215,1717,20,169
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\_stream_transform.js,214,94,76,18,35,2,85,740,61,541
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\_stream_writable.js,677,425,357,75,117,0,135,987,23,191
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\internal\streams\BufferList.js,79,66,66,14,13,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\internal\streams\destroy.js,74,54,41,10,14,0,6,49,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\internal\streams\stream-browser.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readable-stream\lib\internal\streams\stream.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\readline2\index.js,127,84,76,12,20,3,23,152,4,28
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rechoir\index.js,60,57,44,14,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rechoir\lib\extension.js,12,9,8,2,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rechoir\lib\normalize.js,16,14,10,6,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rechoir\lib\register.js,16,14,13,2,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\require-uncached\index.js,30,20,16,5,7,0,3,12,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\index.js,9,7,8,0,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\example\async.js,6,5,6,1,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\example\sync.js,4,3,4,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\lib\async.js,204,176,151,45,27,0,1,5,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\lib\caller.js,9,7,8,1,1,0,1,2,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\lib\core.js,54,47,37,19,7,2,0,5,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\lib\node-modules-paths.js,46,36,29,8,8,0,2,17,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\lib\sync.js,94,80,67,23,14,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\core.js,83,74,55,9,9,5,0,10,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\dotdot.js,30,23,27,0,7,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\faulty_basedir.js,14,9,11,0,5,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\filter.js,20,18,16,2,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\filter_sync.js,17,15,13,1,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\mock.js,144,121,107,10,23,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\mock_sync.js,68,56,40,6,12,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\module_dir.js,57,51,41,0,6,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node-modules-paths.js,94,71,78,3,23,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node_path.js,50,42,23,0,6,0,2,11,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\nonstring.js,10,8,8,0,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\pathfilter.js,43,36,31,4,7,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence.js,24,19,22,0,5,1,0,2,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver.js,350,285,329,35,65,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver_sync.js,268,219,155,1,49,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\subdirs.js,14,11,12,0,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\symlinks.js,55,45,44,1,9,0,1,15,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\dotdot\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\dotdot\abc\index.js,3,2,2,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\module_dir\xmodules\aaa\index.js,2,1,2,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\module_dir\ymodules\aaa\index.js,2,1,2,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\module_dir\zmodules\bbb\main.js,2,1,2,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node_path\x\aaa\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node_path\x\ccc\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node_path\y\bbb\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\node_path\y\ccc\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence\aaa.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence\bbb.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence\aaa\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence\aaa\main.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\precedence\bbb\main.js,2,1,1,0,1,1,0,2,0,2
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\foo.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\baz\quux.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\dot_main\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\dot_slash_main\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\incorrect_main\index.js,3,1,1,0,1,0,1,14,1,14
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\quux\foo\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\same_names\foo.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\same_names\foo\index.js,2,1,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve\test\resolver\without_basedir\main.js,6,4,4,0,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\resolve-from\index.js,20,15,11,2,5,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\restore-cursor\index.js,10,8,8,0,2,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rimraf\bin.js,51,45,6,8,5,0,1,12,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rimraf\rimraf.js,365,283,54,71,50,0,32,279,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\run-async\index.js,26,14,12,2,5,0,7,39,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\run-async\test.js,52,44,44,2,8,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rx-lite\rx.lite.js,6367,4508,3872,862,790,1,1069,9459,1,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\rx-lite\rx.lite.min.js,5,3,1029,1,0,0,2,19,1,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\safe-buffer\index.js,63,51,17,13,8,0,4,19,1,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\safe-buffer\test.js,102,88,24,1,13,1,1,5,1,3
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\semver\semver.js,1325,978,698,247,204,17,143,1058,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\send\index.js,1131,587,115,143,196,3,348,999,6,18
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\serve-static\index.js,211,113,22,24,39,1,59,171,7,23
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\setprototypeof\index.js,16,13,10,4,3,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\commands.js,30,29,1,0,1,0,0,0,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\global.js,13,9,9,0,3,0,1,4,1,4
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\make.js,58,41,32,8,11,0,6,35,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\plugin.js,17,11,6,0,5,5,1,29,1,10
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\shell.js,155,9,9,0,17,0,129,471,7,15
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\cat.js,43,20,17,3,8,0,15,73,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\cd.js,39,29,25,5,5,1,5,43,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\chmod.js,217,144,100,25,33,2,40,278,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\common.js,467,337,264,61,55,14,75,560,2,9
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\cp.js,300,200,157,36,34,8,66,387,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\dirs.js,201,113,87,25,27,2,61,462,0,0
\\192.168.0.108\htdocs\teranex\themes\site\tokbox\node_modules\shelljs\src\echo.js,35,13,10,2,5,0,17,62,0,0
